A,Quantity,Transaction,Store,Product
41490,1,123668,9,Toothpaste
41491,1,123668,9,Toothpaste
41492,1,123668,9,Greeting Cards
41493,2,123671,4,Pens
41494,15,123680,10,Toothpaste
41495,8,123680,10,Toothpaste
41496,15,123680,10,Toothpaste
41497,7,123680,10,Toothpaste
41498,15,123680,10,Toothpaste
41499,15,123680,10,Greeting Cards
41500,1,123689,10,Photo Processing
41501,1,123689,10,Candy Bar
41502,1,123689,10,Greeting Cards
41503,1,123695,10,Magazine
41504,1,123713,8,Magazine
41505,1,123716,4,Magazine
41506,2,123716,4,Magazine
41507,1,123716,4,Pens
41508,2,123716,4,Toothpaste
41509,2,123716,4,Toothpaste
41510,2,123716,4,Toothpaste
41511,2,123716,4,Toothpaste
41512,2,123716,4,Toothpaste
41513,1,123716,4,Photo Processing
41514,1,123716,4,Photo Processing
41515,2,123716,4,Photo Processing
41516,2,123719,9,Pens
41517,2,123722,8,Magazine
41518,4,123725,7,Magazine
41519,14,123731,9,Toothbrush
41520,1,123731,9,Perfume
41521,4,123731,9,Perfume
41522,1,123734,5,Pencils
41523,1,123734,5,Magazine
41524,1,123734,5,Magazine
41525,1,123734,5,Candy Bar
41526,1,123734,5,Candy Bar
41527,1,123734,5,Candy Bar
41528,1,123737,2,Photo Processing
41529,1,123740,2,Greeting Cards
41530,1,123743,1,Toothpaste
41531,1,123743,1,Toothpaste
41532,2,123743,1,Magazine
41533,1,123743,1,Candy Bar
41534,2,123743,1,Candy Bar
41535,1,123743,1,Candy Bar
41536,2,123743,1,Candy Bar
41537,1,123749,4,Magazine
41538,2,123761,2,Prescription Med
41539,2,123764,3,Shampoo
41540,2,123764,3,Shampoo
41541,2,123767,2,Shampoo
41542,6,123767,2,Shampoo
41543,4,123791,1,Pens
41544,2,123794,3,Magazine
41545,2,123794,3,Candy Bar
41546,2,123794,3,Greeting Cards
41547,2,123794,3,Pencils
41548,3,123797,8,Pens
41549,1,123797,8,Pens
41550,1,123797,8,Magazine
41551,1,123797,8,Magazine
41552,1,123809,7,Wrapping Paper
41553,1,123815,6,Magazine
41554,1,123818,1,Wrapping Paper
41555,2,123830,1,Toothpaste
41556,1,123833,7,Candy Bar
41557,2,123839,2,Magazine
41558,1,123839,2,Magazine
41559,1,123842,10,Pencils
41560,1,123848,10,Candy Bar
41561,1,123851,5,Candy Bar
41562,1,123854,7,Candy Bar
41563,1,123854,7,Candy Bar
41564,1,123854,7,Pens
41565,1,123854,7,Pens
41566,1,123854,7,Pens
41567,1,123854,7,Magazine
41568,1,123854,7,Magazine
41569,1,123857,10,Candy Bar
41570,3,123866,2,Candy Bar
41571,3,123866,2,Candy Bar
41572,2,123866,2,Pencils
41573,1,123881,4,Toothbrush
41574,3,123884,2,Photo Processing
41575,1,123884,2,Photo Processing
41576,2,123884,2,Photo Processing
41577,2,123884,2,Magazine
41578,1,123887,2,Greeting Cards
41579,1,123893,7,Pens
41580,3,123896,8,Pens
41581,2,123899,8,Pens
41582,1,123899,8,Perfume
41583,1,123899,8,Toothbrush
41584,4,123902,9,Pens
41585,1,123902,9,Toothpaste
41586,4,123908,3,Candy Bar
41587,1,123914,6,Toothpaste
41588,1,123917,9,Pencils
41589,1,123920,6,Pencils
41590,1,123923,1,Greeting Cards
41591,1,123929,6,Toothpaste
41592,1,123929,6,Candy Bar
41593,2,123932,10,Candy Bar
41594,2,123932,10,Candy Bar
41595,2,123932,10,Magazine
41596,2,123932,10,Greeting Cards
41597,9,123935,9,Toothbrush
41598,1,123935,9,Candy Bar
41599,1,123935,9,Pens
41600,10,123941,9,Candy Bar
41601,1,123953,10,Magazine
41602,1,123953,10,Greeting Cards
41603,1,123953,10,Candy Bar
41604,1,123959,1,Toothpaste
41605,4,123962,9,Toothpaste
41606,3,123965,3,Toothpaste
41607,6,123965,3,Greeting Cards
41608,2,123977,3,Pens
41609,1,123983,8,Candy Bar
41610,1,123983,8,Candy Bar
41611,1,123986,5,Candy Bar
41612,1,123986,5,Toothpaste
41613,1,123986,5,Toothpaste
41614,6,123986,5,Toothpaste
41615,1,123986,5,Soap
41616,4,123986,5,Greeting Cards
41617,1,123986,5,Magazine
41618,2,123986,5,Magazine
41619,1,123986,5,Magazine
41620,1,123992,8,Toothpaste
41621,1,123992,8,Toothpaste
41622,1,123992,8,Candy Bar
41623,1,123992,8,Shampoo
41624,1,123992,8,Bow
41625,1,123992,8,Greeting Cards
41626,1,123992,8,Magazine
41627,1,123995,10,Magazine
41628,1,123995,10,Toothpaste
41629,1,123995,10,Toothpaste
41630,1,123995,10,Pencils
41631,1,123998,3,Candy Bar
41632,1,123998,3,Candy Bar
41633,1,124007,3,Shampoo
41634,1,124007,3,Magazine
41635,1,124007,3,Magazine
41636,1,124013,4,Pencils
41637,1,124019,2,Pens
41638,1,124025,5,Magazine
41639,2,124031,9,Pens
41640,1,124043,1,Pencils
41641,1,124049,6,Pens
41642,1,124052,1,Pencils
41643,1,124052,1,Candy Bar
41644,1,124052,1,Candy Bar
41645,2,124058,1,Shampoo
41646,1,124061,6,Perfume
41647,2,124061,6,Perfume
41648,2,124067,4,Shampoo
41649,1,124070,8,Magazine
41650,1,124076,3,Candy Bar
41651,1,124076,3,Candy Bar
41652,1,124085,3,Greeting Cards
41653,1,124088,8,Markers
41654,1,124091,3,Prescription Med
41655,1,124100,7,Markers
41656,3,124103,10,Greeting Cards
41657,3,124103,10,Greeting Cards
41658,1,124103,10,Greeting Cards
41659,3,124103,10,Greeting Cards
41660,1,124103,10,Candy Bar
41661,1,124103,10,Candy Bar
41662,1,124103,10,Magazine
41663,3,124103,10,Magazine
41664,1,124109,2,Greeting Cards
41665,1,124112,5,Deodorant
41666,10,124115,7,Deodorant
41667,1,124133,4,Magazine
41668,1,124136,1,Magazine
41669,1,124139,7,Photo Processing
41670,1,124142,2,Magazine
41671,1,124145,5,Pens
41672,1,124148,10,Candy Bar
41673,1,124157,3,Magazine
41674,1,124157,3,Greeting Cards
41675,1,124160,5,Toothpaste
41676,1,124175,7,Pens
41677,1,124184,7,Candy Bar
41678,2,124184,7,Perfume
41679,14,124184,7,Toothbrush
41680,14,124190,4,Perfume
41681,1,124199,6,Pencils
41682,1,124199,6,Candy Bar
41683,1,124202,1,Perfume
41684,7,124217,10,Pencils
41685,1,124229,3,Pencils
41686,1,124229,3,Candy Bar
41687,1,124235,2,Pencils
41688,1,124238,4,Pencils
41689,4,124238,4,Pencils
41690,4,124238,4,Candy Bar
41691,1,124244,3,Greeting Cards
41692,1,124247,5,Greeting Cards
41693,1,124250,10,Pencils
41694,1,124265,7,Pens
41695,1,124277,1,Magazine
41696,1,124280,6,Toothpaste
41697,1,124280,6,Toothpaste
41698,1,124295,3,Greeting Cards
41699,1,124307,1,Pain Reliever
41700,1,124310,5,Perfume
41701,1,124319,7,Magazine
41702,1,124319,7,Pens
41703,1,124322,10,Magazine
41704,1,124325,7,Pencils
41705,1,124328,2,Magazine
41706,1,124328,2,Magazine
41707,2,124328,2,Magazine
41708,2,124328,2,Candy Bar
41709,4,124328,2,Candy Bar
41710,1,124328,2,Candy Bar
41711,1,124328,2,Photo Processing
41712,4,124328,2,Greeting Cards
41713,1,124334,4,Magazine
41714,1,124337,9,Pencils
41715,1,124340,1,Magazine
41716,1,124343,6,Pens
41717,10,124346,8,Magazine
41718,4,124346,8,Magazine
41719,87,124346,8,Magazine
41720,1,124346,8,Magazine
41721,1,124346,8,Magazine
41722,3,124346,8,Magazine
41723,2,124346,8,Magazine
41724,42,124346,8,Magazine
41725,1,124349,9,Greeting Cards
41726,1,124352,7,Greeting Cards
41727,1,124358,6,Wrapping Paper
41728,4,124358,6,Wrapping Paper
41729,1,124367,5,Pens
41730,13,124379,5,Perfume
41731,2,124385,3,Perfume
41732,1,124391,1,Wrapping Paper
41733,1,124394,6,Greeting Cards
41734,1,124394,6,Greeting Cards
41735,1,124394,6,Greeting Cards
41736,1,124394,6,Magazine
41737,1,124394,6,Pencils
41738,2,124400,10,Pens
41739,1,124409,3,Pencils
41740,1,124409,3,Magazine
41741,1,124409,3,Magazine
41742,1,124424,8,Pens
41743,1,124427,8,Pencils
41744,1,124427,8,Greeting Cards
41745,1,124427,8,Greeting Cards
41746,1,124427,8,Candy Bar
41747,1,124433,5,Magazine
41748,1,124433,5,Pens
41749,1,124439,1,Magazine
41750,1,124439,1,Candy Bar
41751,1,124439,1,Candy Bar
41752,1,124442,10,Perfume
41753,2,124445,6,Perfume
41754,1,124448,7,Magazine
41755,1,124457,8,Candy Bar
41756,1,124457,8,Magazine
41757,1,124466,9,Pens
41758,1,124466,9,Pens
41759,1,124472,7,Pens
41760,1,124481,10,Pens
41761,1,124490,3,Magazine
41762,1,124490,3,Magazine
41763,1,124490,3,Magazine
41764,1,124493,4,Magazine
41765,2,124499,7,Wrapping Paper
41766,1,124499,7,Wrapping Paper
41767,1,124499,7,Wrapping Paper
41768,1,124499,7,Wrapping Paper
41769,1,124499,7,Wrapping Paper
41770,1,124499,7,Wrapping Paper
41771,1,124499,7,Wrapping Paper
41772,1,124499,7,Wrapping Paper
41773,1,124499,7,Wrapping Paper
41774,1,124508,1,Photo Processing
41775,1,124511,8,Wrapping Paper
41776,3,124514,5,Pens
41777,3,124523,7,Candy Bar
41778,3,124523,7,Toothpaste
41779,3,124526,8,Magazine
41780,16,124526,8,Magazine
41781,1,124529,9,Pens
41782,2,124538,4,Soap
41783,2,124538,4,Soap
41784,1,124538,4,Soap
41785,2,124538,4,Soap
41786,1,124538,4,Soap
41787,1,124538,4,Soap
41788,2,124538,4,Soap
41789,2,124538,4,Soap
41790,2,124538,4,Soap
41791,2,124538,4,Photo Processing
41792,2,124538,4,Photo Processing
41793,1,124538,4,Pens
41794,1,124538,4,Pens
41795,2,124538,4,Wrapping Paper
41796,2,124538,4,Wrapping Paper
41797,4,124538,4,Wrapping Paper
41798,14,124541,1,Soap
41799,3,124541,1,Soap
41800,2,124541,1,Soap
41801,1,124541,1,Soap
41802,2,124544,2,Wrapping Paper
41803,1,124550,1,Wrapping Paper
41804,1,124568,6,Perfume
41805,1,124568,6,Toothpaste
41806,1,124568,6,Toothpaste
41807,1,124568,6,Magazine
41808,1,124568,6,Magazine
41809,1,124568,6,Magazine
41810,1,124568,6,Photo Processing
41811,1,124571,3,Pens
41812,1,124586,9,Magazine
41813,1,124589,5,Greeting Cards
41814,1,124598,1,Pencils
41815,1,124598,1,Toothpaste
41816,1,124598,1,Candy Bar
41817,1,124601,8,Pencils
41818,1,124601,8,Greeting Cards
41819,2,124607,3,Greeting Cards
41820,2,124607,3,Toothpaste
41821,2,124607,3,Magazine
41822,1,124616,1,Pencils
41823,1,124616,1,Greeting Cards
41824,1,124619,3,Toothpaste
41825,1,124634,4,Magazine
41826,1,124634,4,Magazine
41827,1,124634,4,Greeting Cards
41828,2,124637,2,Greeting Cards
41829,3,124643,9,Pencils
41830,1,124643,9,Greeting Cards
41831,10,124646,7,Magazine
41832,4,124649,1,Pencils
41833,2,124649,1,Candy Bar
41834,4,124649,1,Toothpaste
41835,2,124649,1,Greeting Cards
41836,5,124655,10,Greeting Cards
41837,1,124655,10,Candy Bar
41838,1,124655,10,Magazine
41839,6,124664,8,Magazine
41840,4,124667,4,Magazine
41841,5,124676,6,Magazine
41842,1,124679,8,Candy Bar
41843,1,124679,8,Candy Bar
41844,1,124685,5,Toothpaste
41845,1,124685,5,Greeting Cards
41846,2,124688,7,Pencils
41847,2,124688,7,Pencils
41848,4,124691,8,Pencils
41849,1,124703,1,Pencils
41850,1,124706,5,Perfume
41851,1,124709,4,Perfume
41852,1,124712,1,Perfume
41853,1,124718,10,Greeting Cards
41854,1,124718,10,Candy Bar
41855,1,124724,1,Greeting Cards
41856,3,124724,1,Perfume
41857,35,124724,1,Perfume
41858,1,124724,1,Wrapping Paper
41859,45,124724,1,Toothbrush
41860,1,124724,1,Soap
41861,2,124724,1,Candy Bar
41862,1,124724,1,Candy Bar
41863,1,124724,1,Candy Bar
41864,1,124724,1,Candy Bar
41865,1,124724,1,Candy Bar
41866,2,124724,1,Candy Bar
41867,1,124724,1,Prescription Med
41868,1,124724,1,Prescription Med
41869,1,124724,1,Prescription Med
41870,1,124724,1,Magazine
41871,1,124724,1,Magazine
41872,1,124724,1,Shampoo
41873,1,124724,1,Shampoo
41874,1,124724,1,Shampoo
41875,1,124724,1,Shampoo
41876,1,124724,1,Shampoo
41877,1,124754,8,Photo Processing
41878,1,124757,3,Magazine
41879,1,124760,9,Magazine
41880,3,124760,9,Magazine
41881,1,124760,9,Candy Bar
41882,1,124760,9,Candy Bar
41883,1,124760,9,Candy Bar
41884,1,124760,9,Candy Bar
41885,3,124763,5,Pens
41886,1,124775,8,Shampoo
41887,1,124775,8,Shampoo
41888,1,124787,5,Pencils
41889,3,124790,8,Pencils
41890,3,124790,8,Candy Bar
41891,1,124793,10,Magazine
41892,1,124811,1,Perfume
41893,1,124829,5,Greeting Cards
41894,1,124829,5,Candy Bar
41895,1,124829,5,Candy Bar
41896,1,124832,8,Candy Bar
41897,1,124832,8,Magazine
41898,1,124835,2,Magazine
41899,1,124835,2,Magazine
41900,2,124835,2,Magazine
41901,2,124835,2,Magazine
41902,13,124835,2,Magazine
41903,1,124835,2,Magazine
41904,1,124835,2,Magazine
41905,1,124835,2,Magazine
41906,1,124835,2,Magazine
41907,2,124835,2,Magazine
41908,5,124835,2,Magazine
41909,1,124835,2,Magazine
41910,1,124835,2,Magazine
41911,1,124841,7,Magazine
41912,1,124841,7,Photo Processing
41913,1,124841,7,Photo Processing
41914,1,124841,7,Photo Processing
41915,1,124856,2,Pens
41916,1,124856,2,Magazine
41917,1,124868,6,Magazine
41918,1,124871,3,Toothpaste
41919,1,124871,3,Toothpaste
41920,1,124874,3,Pencils
41921,1,124877,9,Candy Bar
41922,2,124877,9,Candy Bar
41923,1,124877,9,Candy Bar
41924,1,124877,9,Greeting Cards
41925,3,124889,4,Pencils
41926,1,124895,3,Pencils
41927,1,124895,3,Magazine
41928,1,124895,3,Greeting Cards
41929,1,124898,6,Photo Processing
41930,1,124898,6,Photo Processing
41931,1,124898,6,Photo Processing
41932,1,124907,9,Pain Reliever
41933,1,124910,7,Pain Reliever
41934,1,124913,5,Pens
41935,1,124919,4,Greeting Cards
41936,1,124922,9,Magazine
41937,1,124925,8,Candy Bar
41938,1,124925,8,Candy Bar
41939,1,124937,7,Pens
41940,2,124940,9,Pens
41941,1,124940,9,Shampoo
41942,1,124946,10,Magazine
41943,1,124949,2,Pencils
41944,1,124949,2,Candy Bar
41945,1,124949,2,Candy Bar
41946,1,124949,2,Candy Bar
41947,1,124955,6,Greeting Cards
41948,1,124964,9,Pens
41949,1,124967,5,Magazine
41950,1,124970,1,Pain Reliever
41951,1,124970,1,Pain Reliever
41952,1,124973,7,Greeting Cards
41953,1,124973,7,Greeting Cards
41954,1,124973,7,Greeting Cards
41955,1,124973,7,Magazine
41956,1,124976,1,Greeting Cards
41957,1,124985,8,Pencils
41958,2,124988,1,Pencils
41959,2,124988,1,Greeting Cards
41960,2,124988,1,Greeting Cards
41961,2,124988,1,Magazine
41962,1,124994,8,Pens
41963,4,125012,1,Perfume
41964,1,125039,3,Pens
41965,1,125042,6,Magazine
41966,2,125045,1,Pencils
41967,1,125057,9,Photo Processing
41968,2,125081,8,Candy Bar
41969,2,125093,7,Greeting Cards
41970,2,125093,7,Toothpaste
41971,4,125093,7,Toothpaste
41972,2,125093,7,Toothpaste
41973,4,125093,7,Toothpaste
41974,2,125108,4,Markers
41975,1,125117,9,Greeting Cards
41976,1,125120,9,Magazine
41977,1,125123,7,Magazine
41978,1,125123,7,Magazine
41979,1,125123,7,Greeting Cards
41980,1,125123,7,Toothpaste
41981,1,125123,7,Toothpaste
41982,4,125123,7,Deodorant
41983,1,125123,7,Candy Bar
41984,1,125123,7,Perfume
41985,1,125129,1,Deodorant
41986,2,125150,10,Magazine
41987,2,125153,1,Candy Bar
41988,1,125156,3,Greeting Cards
41989,1,125159,9,Greeting Cards
41990,1,125159,9,Pencils
41991,2,125162,2,Greeting Cards
41992,2,125162,2,Greeting Cards
41993,2,125162,2,Greeting Cards
41994,2,125180,7,Pens
41995,2,125186,6,Pens
41996,2,125189,4,Toothpaste
41997,1,125192,9,Pencils
41998,1,125195,6,Greeting Cards
41999,3,125210,10,Pain Reliever
42000,1,125216,5,Candy Bar
42001,1,125216,5,Perfume
42002,1,125219,5,Photo Processing
42003,1,125219,5,Magazine
42004,1,125219,5,Magazine
42005,1,125219,5,Magazine
42006,1,125219,5,Greeting Cards
42007,1,125225,8,Photo Processing
42008,1,125240,7,Magazine
42009,1,125243,5,Toothpaste
42010,1,125243,5,Toothpaste
42011,1,125243,5,Toothpaste
42012,1,125243,5,Toothpaste
42013,2,125243,5,Greeting Cards
42014,1,125243,5,Magazine
42015,1,125252,2,Greeting Cards
42016,1,125252,2,Candy Bar
42017,1,125252,2,Candy Bar
42018,1,125255,5,Candy Bar
42019,1,125255,5,Greeting Cards
42020,1,125273,8,Candy Bar
42021,1,125273,8,Pencils
42022,1,125279,2,Candy Bar
42023,1,125285,6,Magazine
42024,1,125288,6,Magazine
42025,1,125288,6,Pencils
42026,1,125288,6,Greeting Cards
42027,1,125288,6,Candy Bar
42028,1,125291,10,Pencils
42029,1,125297,2,Toothpaste
42030,1,125312,7,Pencils
42031,1,125312,7,Pencils
42032,1,125312,7,Magazine
42033,5,125315,4,Magazine
42034,1,125318,4,Greeting Cards
42035,1,125318,4,Pens
42036,1,125318,4,Candy Bar
42037,1,125318,4,Candy Bar
42038,1,125318,4,Toothpaste
42039,1,125318,4,Toothpaste
42040,1,125318,4,Toothpaste
42041,1,125318,4,Toothpaste
42042,1,125318,4,Toothpaste
42043,1,125318,4,Toothpaste
42044,1,125321,7,Candy Bar
42045,5,125330,6,Pens
42046,1,125336,8,Pens
42047,13,125342,2,Pens
42048,1,125348,4,Pens
42049,1,125351,10,Toothbrush
42050,1,125357,10,Greeting Cards
42051,1,125360,4,Toothpaste
42052,1,125369,3,Pencils
42053,1,125372,9,Pencils
42054,1,125399,4,Magazine
42055,1,125408,3,Greeting Cards
42056,2,125417,3,Pain Reliever
42057,1,125420,4,Greeting Cards
42058,1,125420,4,Greeting Cards
42059,1,125420,4,Pencils
42060,1,125423,1,Magazine
42061,1,125426,7,Magazine
42062,1,125426,7,Pencils
42063,2,125426,7,Photo Processing
42064,1,125432,10,Toothpaste
42065,1,125435,5,Toothpaste
42066,1,125435,5,Magazine
42067,10,125450,1,Toothpaste
42068,10,125450,1,Candy Bar
42069,13,125450,1,Candy Bar
42070,1,125456,9,Pain Reliever
42071,1,125462,1,Greeting Cards
42072,1,125465,7,Toothpaste
42073,4,125468,5,Pens
42074,4,125468,5,Pens
42075,4,125471,1,Magazine
42076,1,125489,3,Pens
42077,1,125489,3,Magazine
42078,2,125489,3,Magazine
42079,1,125507,6,Toothpaste
42080,1,125507,6,Toothpaste
42081,1,125507,6,Toothpaste
42082,1,125510,8,Toothpaste
42083,1,125522,7,Toothpaste
42084,5,125525,8,Perfume
42085,4,125525,8,Perfume
42086,1,125528,10,Perfume
42087,1,125534,6,Bow
42088,1,125537,8,Bow
42089,1,125537,8,Candy Bar
42090,1,125537,8,Candy Bar
42091,1,125537,8,Shampoo
42092,1,125543,4,Candy Bar
42093,1,125543,4,Candy Bar
42094,2,125543,4,Magazine
42095,1,125543,4,Pens
42096,1,125546,10,Pens
42097,1,125546,10,Candy Bar
42098,1,125546,10,Candy Bar
42099,1,125546,10,Greeting Cards
42100,3,125549,9,Candy Bar
42101,3,125549,9,Candy Bar
42102,3,125549,9,Pens
42103,3,125561,4,Magazine
42104,3,125567,4,Greeting Cards
42105,2,125588,2,Toothpaste
42106,1,125594,4,Toothpaste
42107,2,125600,6,Toothpaste
42108,2,125600,6,Toothpaste
42109,1,125603,10,Candy Bar
42110,2,125603,10,Greeting Cards
42111,2,125609,6,Toothpaste
42112,1,125615,2,Pens
42113,2,125618,6,Bow
42114,1,125621,9,Bow
42115,1,125621,9,Prescription Med
42116,2,125624,4,Wrapping Paper
42117,1,125633,5,Candy Bar
42118,9,125636,3,Pencils
42119,6,125636,3,Candy Bar
42120,12,125636,3,Candy Bar
42121,12,125636,3,Candy Bar
42122,16,125636,3,Perfume
42123,16,125636,3,Perfume
42124,1,125639,2,Perfume
42125,1,125645,5,Pens
42126,1,125645,5,Toothpaste
42127,1,125645,5,Toothpaste
42128,1,125645,5,Toothpaste
42129,1,125645,5,Toothpaste
42130,1,125651,1,Magazine
42131,1,125657,5,Perfume
42132,1,125663,9,Toothpaste
42133,1,125666,1,Pens
42134,1,125669,10,Toothpaste
42135,1,125672,4,Bow
42136,1,125672,4,Bow
42137,1,125672,4,Bow
42138,1,125672,4,Magazine
42139,1,125675,8,Greeting Cards
42140,1,125675,8,Candy Bar
42141,1,125675,8,Candy Bar
42142,1,125678,10,Magazine
42143,1,125687,8,Perfume
42144,2,125699,2,Magazine
42145,1,125699,2,Magazine
42146,1,125699,2,Magazine
42147,2,125699,2,Magazine
42148,2,125699,2,Magazine
42149,1,125699,2,Magazine
42150,1,125699,2,Magazine
42151,2,125708,4,Magazine
42152,2,125711,10,Toothpaste
42153,5,125720,4,Pencils
42154,5,125720,4,Pencils
42155,5,125720,4,Pencils
42156,5,125720,4,Pencils
42157,5,125723,3,Greeting Cards
42158,1,125729,4,Pencils
42159,1,125729,4,Pencils
42160,1,125729,4,Pencils
42161,1,125735,4,Toothpaste
42162,2,125747,3,Perfume
42163,1,125747,3,Perfume
42164,4,125750,2,Magazine
42165,1,125750,2,Magazine
42166,2,125750,2,Magazine
42167,5,125750,2,Magazine
42168,4,125750,2,Magazine
42169,1,125756,10,Magazine
42170,2,125756,10,Pens
42171,2,125756,10,Greeting Cards
42172,1,125756,10,Candy Bar
42173,1,125759,6,Magazine
42174,1,125759,6,Pencils
42175,1,125759,6,Pencils
42176,1,125759,6,Pencils
42177,1,125762,4,Pencils
42178,1,125762,4,Pencils
42179,1,125762,4,Pencils
42180,4,125762,4,Magazine
42181,1,125762,4,Magazine
42182,1,125765,3,Magazine
42183,1,125765,3,Candy Bar
42184,2,125765,3,Greeting Cards
42185,4,125777,6,Perfume
42186,1,125792,4,Perfume
42187,1,125792,4,Toothpaste
42188,1,125792,4,Greeting Cards
42189,1,125792,4,Magazine
42190,1,125792,4,Magazine
42191,1,125792,4,Soap
42192,1,125792,4,Candy Bar
42193,1,125792,4,Candy Bar
42194,1,125792,4,Candy Bar
42195,1,125792,4,Candy Bar
42196,1,125798,6,Magazine
42197,1,125801,7,Soap
42198,4,125810,4,Toothbrush
42199,4,125810,4,Perfume
42200,1,125834,6,Magazine
42201,1,125834,6,Magazine
42202,1,125837,7,Magazine
42203,1,125837,7,Pencils
42204,1,125840,4,Magazine
42205,1,125846,1,Pencils
42206,1,125846,1,Magazine
42207,1,125852,6,Magazine
42208,1,125852,6,Magazine
42209,1,125855,4,Magazine
42210,1,125867,8,Perfume
42211,1,125867,8,Magazine
42212,1,125870,4,Perfume
42213,1,125873,2,Pens
42214,4,125876,8,Toothpaste
42215,4,125885,8,Toothbrush
42216,2,125885,8,Magazine
42217,7,125885,8,Magazine
42218,3,125885,8,Magazine
42219,1,125891,10,Magazine
42220,2,125894,6,Toothpaste
42221,1,125897,10,Pens
42222,1,125897,10,Magazine
42223,2,125900,1,Magazine
42224,2,125900,1,Toothpaste
42225,2,125906,7,Photo Processing
42226,2,125924,4,Pens
42227,1,125930,2,Magazine
42228,1,125930,2,Greeting Cards
42229,1,125930,2,Greeting Cards
42230,1,125933,8,Magazine
42231,6,125933,8,Magazine
42232,1,125933,8,Pain Reliever
42233,1,125933,8,Pain Reliever
42234,4,125933,8,Pain Reliever
42235,1,125933,8,Pain Reliever
42236,1,125936,10,Pens
42237,1,125936,10,Magazine
42238,1,125942,7,Magazine
42239,2,125951,5,Toothpaste
42240,1,125954,7,Toothpaste
42241,3,125954,7,Magazine
42242,3,125954,7,Candy Bar
42243,3,125954,7,Candy Bar
42244,6,125957,10,Candy Bar
42245,6,125957,10,Candy Bar
42246,6,125957,10,Candy Bar
42247,6,125957,10,Magazine
42248,2,125960,2,Greeting Cards
42249,2,125960,2,Toothpaste
42250,1,125963,7,Toothpaste
42251,1,125975,1,Pencils
42252,1,125981,10,Greeting Cards
42253,1,125987,5,Toothpaste
42254,1,125987,5,Toothpaste
42255,1,125987,5,Toothpaste
42256,1,125987,5,Toothpaste
42257,1,125987,5,Greeting Cards
42258,1,125987,5,Greeting Cards
42259,9,125987,5,Deodorant
42260,1,125987,5,Perfume
42261,2,125987,5,Perfume
42262,1,125987,5,Magazine
42263,1,125987,5,Candy Bar
42264,1,125987,5,Candy Bar
42265,1,125987,5,Candy Bar
42266,1,125987,5,Candy Bar
42267,1,125987,5,Candy Bar
42268,1,125987,5,Candy Bar
42269,1,125987,5,Candy Bar
42270,1,125987,5,Candy Bar
42271,2,125987,5,Toothbrush
42272,1,125990,10,Magazine
42273,1,125990,10,Deodorant
42274,1,125990,10,Deodorant
42275,1,125993,2,Magazine
42276,1,125993,2,Magazine
42277,1,125993,2,Magazine
42278,3,125993,2,Perfume
42279,1,125996,1,Deodorant
42280,1,125999,9,Pens
42281,1,126002,3,Pens
42282,1,126005,6,Magazine
42283,1,126005,6,Candy Bar
42284,1,126005,6,Candy Bar
42285,1,126005,6,Candy Bar
42286,1,126005,6,Greeting Cards
42287,4,126014,9,Deodorant
42288,1,126017,2,Perfume
42289,1,126023,1,Candy Bar
42290,1,126023,1,Candy Bar
